"","PAR","METHOD","NSIZE","COMMUNALITY","SPECIFICATION","MODERROR","est"
"1142","c","BS","100","Wide","Correct","e=0.03 (XL)",0.0196941882708332
"1145","c","RS","100","Wide","Correct","e=0.03 (XL)",-0.0178992764796141
"1148","c","ILV","100","Wide","Correct","e=0.03 (XL)",0.00437624085815778
"1151","c","SEM","100","Wide","Correct","e=0.03 (XL)",0.000462520705356639
"1154","c","SS","100","Wide","Correct","e=0.03 (XL)",0.0621685007816361
"1157","c","BS","100","Wide","Simple","e=0.03 (XL)",0.0649964142905743
"1160","c","RS","100","Wide","Simple","e=0.03 (XL)",0.0271451362954195
"1163","c","ILV","100","Wide","Simple","e=0.03 (XL)",0.0476306575752352
"1166","c","SEM","100","Wide","Simple","e=0.03 (XL)",0.0453475210846694
"1169","c","SS","100","Wide","Simple","e=0.03 (XL)",0.0803124249441706
"1172","c","BS","200","Wide","Correct","e=0.03 (XL)",0.01976424528252
"1175","c","RS","200","Wide","Correct","e=0.03 (XL)",-0.0186417520060687
"1178","c","ILV","200","Wide","Correct","e=0.03 (XL)",0.00185270225733015
"1181","c","SEM","200","Wide","Correct","e=0.03 (XL)",0.000194775614714476
"1184","c","SS","200","Wide","Correct","e=0.03 (XL)",0.0649913409437109
"1187","c","BS","200","Wide","Simple","e=0.03 (XL)",0.0648821528671444
"1190","c","RS","200","Wide","Simple","e=0.03 (XL)",0.0268736039318558
"1193","c","ILV","200","Wide","Simple","e=0.03 (XL)",0.0459753830059662
"1196","c","SEM","200","Wide","Simple","e=0.03 (XL)",0.0452429691228879
"1199","c","SS","200","Wide","Simple","e=0.03 (XL)",0.0814169392457849
"1202","c","BS","300","Wide","Correct","e=0.03 (XL)",0.0182438184254718
"1205","c","RS","300","Wide","Correct","e=0.03 (XL)",-0.020662306208904
"1208","c","ILV","300","Wide","Correct","e=0.03 (XL)",-0.000482422292000087
"1211","c","SEM","300","Wide","Correct","e=0.03 (XL)",-0.00158809191558093
"1214","c","SS","300","Wide","Correct","e=0.03 (XL)",0.0605353011283715
"1217","c","BS","300","Wide","Simple","e=0.03 (XL)",0.0629630629460407
"1220","c","RS","300","Wide","Simple","e=0.03 (XL)",0.0248581168365433
"1223","c","ILV","300","Wide","Simple","e=0.03 (XL)",0.0435257465780869
"1226","c","SEM","300","Wide","Simple","e=0.03 (XL)",0.0432792115375562
"1229","c","SS","300","Wide","Simple","e=0.03 (XL)",0.0787956829569764
"1232","c","BS","400","Wide","Correct","e=0.03 (XL)",0.0198480871899783
"1235","c","RS","400","Wide","Correct","e=0.03 (XL)",-0.0185764026616599
"1238","c","ILV","400","Wide","Correct","e=0.03 (XL)",0.00105374637562495
"1241","c","SEM","400","Wide","Correct","e=0.03 (XL)",0.000300538242408725
"1244","c","SS","400","Wide","Correct","e=0.03 (XL)",0.0644521496899499
"1247","c","BS","400","Wide","Simple","e=0.03 (XL)",0.0645222134806308
"1250","c","RS","400","Wide","Simple","e=0.03 (XL)",0.0268797907732852
"1253","c","ILV","400","Wide","Simple","e=0.03 (XL)",0.0456347151242661
"1256","c","SEM","400","Wide","Simple","e=0.03 (XL)",0.045109112776109
"1259","c","SS","400","Wide","Simple","e=0.03 (XL)",0.0804655121739437
"1262","c","BS","30","Wide","Correct","e=0",0.0173801307969372
"1265","c","RS","30","Wide","Correct","e=0",-0.0193965285543547
"1268","c","ILV","30","Wide","Correct","e=0",0.00669185447338195
"1271","c","SEM","30","Wide","Correct","e=0",-0.00177011071494829
"1274","c","SS","30","Wide","Correct","e=0",0.0303524123362857
"1277","c","BS","30","Wide","Simple","e=0",0.0173801307969372
"1280","c","RS","30","Wide","Simple","e=0",-0.0193965285543547
"1283","c","ILV","30","Wide","Simple","e=0",0.00669185447338195
"1286","c","SEM","30","Wide","Simple","e=0",-0.00177011071494829
"1289","c","SS","30","Wide","Simple","e=0",0.0303524123362857
"1292","c","BS","60","Wide","Correct","e=0",0.0167554316979864
"1295","c","RS","60","Wide","Correct","e=0",-0.0222325873810131
"1298","c","ILV","60","Wide","Correct","e=0",-0.000665659015725048
"1301","c","SEM","60","Wide","Correct","e=0",-0.00352890997286192
"1304","c","SS","60","Wide","Correct","e=0",0.0263477995428244
"1307","c","BS","60","Wide","Simple","e=0",0.0167554316979864
"1310","c","RS","60","Wide","Simple","e=0",-0.0222325873810131
"1313","c","ILV","60","Wide","Simple","e=0",-0.000665659015725048
"1316","c","SEM","60","Wide","Simple","e=0",-0.00352890997286192
"1319","c","SS","60","Wide","Simple","e=0",0.0263477995428244
"1322","c","BS","100","Wide","Correct","e=0",0.0199822479414977
"1325","c","RS","100","Wide","Correct","e=0",-0.0195760279197848
"1328","c","ILV","100","Wide","Correct","e=0",0.00133156184914987
"1331","c","SEM","100","Wide","Correct","e=0",-0.000456312785034862
"1334","c","SS","100","Wide","Correct","e=0",0.0283059457601405
"1337","c","BS","100","Wide","Simple","e=0",0.0199822479414977
"1340","c","RS","100","Wide","Simple","e=0",-0.0195760279197848
"1343","c","ILV","100","Wide","Simple","e=0",0.00133156184914987
"1346","c","SEM","100","Wide","Simple","e=0",-0.000456312785034862
"1349","c","SS","100","Wide","Simple","e=0",0.0283059457601405
"1352","c","BS","200","Wide","Correct","e=0",0.0203052835803759
"1355","c","RS","200","Wide","Correct","e=0",-0.0199599001447202
"1358","c","ILV","200","Wide","Correct","e=0",0.000546989161809522
"1361","c","SEM","200","Wide","Correct","e=0",-0.000416657795416034
"1364","c","SS","200","Wide","Correct","e=0",0.0286412499222025
"1367","c","BS","200","Wide","Simple","e=0",0.0203052835803759
"1370","c","RS","200","Wide","Simple","e=0",-0.0199599001447202
"1373","c","ILV","200","Wide","Simple","e=0",0.000546989161809522
"1376","c","SEM","200","Wide","Simple","e=0",-0.000416657795416034
"1379","c","SS","200","Wide","Simple","e=0",0.0286412499222025
"1382","c","BS","300","Wide","Correct","e=0",0.0191838716946586
"1385","c","RS","300","Wide","Correct","e=0",-0.0210410913470692
"1388","c","ILV","300","Wide","Correct","e=0",-0.000894799181123618
"1391","c","SEM","300","Wide","Correct","e=0",-0.00149856349922062
"1394","c","SS","300","Wide","Correct","e=0",0.0278305904514811
"1397","c","BS","300","Wide","Simple","e=0",0.0191838716946586
"1400","c","RS","300","Wide","Simple","e=0",-0.0210410913470692
"1403","c","ILV","300","Wide","Simple","e=0",-0.000894799181123618
"1406","c","SEM","300","Wide","Simple","e=0",-0.00149856349922062
"1409","c","SS","300","Wide","Simple","e=0",0.0278305904514811
"1412","c","BS","400","Wide","Correct","e=0",0.0213101554564154
"1415","c","RS","400","Wide","Correct","e=0",-0.0182726515902901
"1418","c","ILV","400","Wide","Correct","e=0",0.00131097261358117
"1421","c","SEM","400","Wide","Correct","e=0",0.000981954966158538
"1424","c","SS","400","Wide","Correct","e=0",0.0296961774118177
"1427","c","BS","400","Wide","Simple","e=0",0.0213101554564154
"1430","c","RS","400","Wide","Simple","e=0",-0.0182726515902901
"1433","c","ILV","400","Wide","Simple","e=0",0.00131097261358117
"1436","c","SEM","400","Wide","Simple","e=0",0.000981954966158538
"1439","c","SS","400","Wide","Simple","e=0",0.0296961774118177
"1442","c","BS","30","Wide","Correct","e=0.03 (RC)",0.0194531026444279
"1445","c","RS","30","Wide","Correct","e=0.03 (RC)",-0.0273219623158859
"1448","c","ILV","30","Wide","Correct","e=0.03 (RC)",-0.00127998995213477
"1451","c","SEM","30","Wide","Correct","e=0.03 (RC)",-0.00810896663904223
"1454","c","SS","30","Wide","Correct","e=0.03 (RC)",0.0285476058779363
"1457","c","BS","30","Wide","Simple","e=0.03 (RC)",0.026361151503991
"1460","c","RS","30","Wide","Simple","e=0.03 (RC)",-0.00617051008664716
"1463","c","ILV","30","Wide","Simple","e=0.03 (RC)",0.0130938536997339
"1466","c","SEM","30","Wide","Simple","e=0.03 (RC)",0.00789872357440775
"1469","c","SS","30","Wide","Simple","e=0.03 (RC)",0.0285476058779363
"1472","c","BS","60","Wide","Correct","e=0.03 (RC)",0.019524462419244
"1475","c","RS","60","Wide","Correct","e=0.03 (RC)",-0.0218472242421287
"1478","c","ILV","60","Wide","Correct","e=0.03 (RC)",-0.000632506162035727
"1481","c","SEM","60","Wide","Correct","e=0.03 (RC)",-0.00208527518272228
"1484","c","SS","60","Wide","Correct","e=0.03 (RC)",0.0298875190966022
"1487","c","BS","60","Wide","Simple","e=0.03 (RC)",0.0217602226406944
"1490","c","RS","60","Wide","Simple","e=0.03 (RC)",-0.0098906239192565
"1493","c","ILV","60","Wide","Simple","e=0.03 (RC)",0.00800651581399485
"1496","c","SEM","60","Wide","Simple","e=0.03 (RC)",0.00555800858301459
"1499","c","SS","60","Wide","Simple","e=0.03 (RC)",0.0298875190966022
"1502","c","BS","100","Wide","Correct","e=0.03 (RC)",0.0223515594608295
"1505","c","RS","100","Wide","Correct","e=0.03 (RC)",-0.019284205576
"1508","c","ILV","100","Wide","Correct","e=0.03 (RC)",0.00193995990879196
"1511","c","SEM","100","Wide","Correct","e=0.03 (RC)",0.000714864193000178
"1514","c","SS","100","Wide","Correct","e=0.03 (RC)",0.0312541727711093
"1517","c","BS","100","Wide","Simple","e=0.03 (RC)",0.0237202712921413
"1520","c","RS","100","Wide","Simple","e=0.03 (RC)",-0.0080747834281762
"1523","c","ILV","100","Wide","Simple","e=0.03 (RC)",0.00876612159657103
"1526","c","SEM","100","Wide","Simple","e=0.03 (RC)",0.00748385817874311
"1529","c","SS","100","Wide","Simple","e=0.03 (RC)",0.0312541727711093
"1532","c","BS","200","Wide","Correct","e=0.03 (RC)",0.0241280978761431
"1535","c","RS","200","Wide","Correct","e=0.03 (RC)",-0.0185178805544771
"1538","c","ILV","200","Wide","Correct","e=0.03 (RC)",0.00265660207563419
"1541","c","SEM","200","Wide","Correct","e=0.03 (RC)",0.00210411614471671
"1544","c","SS","200","Wide","Correct","e=0.03 (RC)",0.0325450847044692
"1547","c","BS","200","Wide","Simple","e=0.03 (RC)",0.0245900479696996
"1550","c","RS","200","Wide","Simple","e=0.03 (RC)",-0.00775137941706559
"1553","c","ILV","200","Wide","Simple","e=0.03 (RC)",0.00885948471833555
"1556","c","SEM","200","Wide","Simple","e=0.03 (RC)",0.00813736904452162
"1559","c","SS","200","Wide","Simple","e=0.03 (RC)",0.0325450847044692
"1562","c","BS","300","Wide","Correct","e=0.03 (RC)",0.0217172417795376
"1565","c","RS","300","Wide","Correct","e=0.03 (RC)",-0.0225191262334158
"1568","c","ILV","300","Wide","Correct","e=0.03 (RC)",-0.000501673074793333
"1571","c","SEM","300","Wide","Correct","e=0.03 (RC)",-0.00107879852686046
"1574","c","SS","300","Wide","Correct","e=0.03 (RC)",0.0298898704104733
"1577","c","BS","300","Wide","Simple","e=0.03 (RC)",0.0224318093286454
"1580","c","RS","300","Wide","Simple","e=0.03 (RC)",-0.0105757359422921
"1583","c","ILV","300","Wide","Simple","e=0.03 (RC)",0.00650241766762135
"1586","c","SEM","300","Wide","Simple","e=0.03 (RC)",0.00565216708656477
"1589","c","SS","300","Wide","Simple","e=0.03 (RC)",0.0298898704104733
"1592","c","BS","400","Wide","Correct","e=0.03 (RC)",0.0235017091537008
"1595","c","RS","400","Wide","Correct","e=0.03 (RC)",-0.0204630285874727
"1598","c","ILV","400","Wide","Correct","e=0.03 (RC)",0.00152678633988748
"1601","c","SEM","400","Wide","Correct","e=0.03 (RC)",0.000879019746903693
"1604","c","SS","400","Wide","Correct","e=0.03 (RC)",0.031622193975964
"1607","c","BS","400","Wide","Simple","e=0.03 (RC)",0.0239947237107829
"1610","c","RS","400","Wide","Simple","e=0.03 (RC)",-0.00876968769689694
"1613","c","ILV","400","Wide","Simple","e=0.03 (RC)",0.00757520014958195
"1616","c","SEM","400","Wide","Simple","e=0.03 (RC)",0.0073574031910139
"1619","c","SS","400","Wide","Simple","e=0.03 (RC)",0.031622193975964
"1622","c","BS","30","Wide","Correct","e=0.09 (RC)",0.0192172385165534
"1625","c","RS","30","Wide","Correct","e=0.09 (RC)",-0.0353154255040499
"1628","c","ILV","30","Wide","Correct","e=0.09 (RC)",-0.00169793020169588
"1631","c","SEM","30","Wide","Correct","e=0.09 (RC)",-0.0112391525568663
"1634","c","SS","30","Wide","Correct","e=0.09 (RC)",0.0357816199101325
"1637","c","BS","30","Wide","Simple","e=0.09 (RC)",0.0265315577252396
"1640","c","RS","30","Wide","Simple","e=0.09 (RC)",0.00619059141871696
"1643","c","ILV","30","Wide","Simple","e=0.09 (RC)",0.019798871027649
"1646","c","SEM","30","Wide","Simple","e=0.09 (RC)",0.0165448633788648
"1649","c","SS","30","Wide","Simple","e=0.09 (RC)",0.0357816199101325
"1652","c","BS","60","Wide","Correct","e=0.09 (RC)",0.027682311661127
"1655","c","RS","60","Wide","Correct","e=0.09 (RC)",-0.0199133697435102
"1658","c","ILV","60","Wide","Correct","e=0.09 (RC)",0.00660515995968431
"1661","c","SEM","60","Wide","Correct","e=0.09 (RC)",0.00241928432667643
"1664","c","SS","60","Wide","Correct","e=0.09 (RC)",0.0375256517064839
"1667","c","BS","60","Wide","Simple","e=0.09 (RC)",0.0325017544030686
"1670","c","RS","60","Wide","Simple","e=0.09 (RC)",0.0146970003452909
"1673","c","ILV","60","Wide","Simple","e=0.09 (RC)",0.024891200911327
"1676","c","SEM","60","Wide","Simple","e=0.09 (RC)",0.0235522042691744
"1679","c","SS","60","Wide","Simple","e=0.09 (RC)",0.0375256517064839
"1682","c","BS","100","Wide","Correct","e=0.09 (RC)",0.0208833871182625
"1685","c","RS","100","Wide","Correct","e=0.09 (RC)",-0.0284306812928616
"1688","c","ILV","100","Wide","Correct","e=0.09 (RC)",-0.00289296935102543
"1691","c","SEM","100","Wide","Correct","e=0.09 (RC)",-0.00484463457700062
"1694","c","SS","100","Wide","Correct","e=0.09 (RC)",0.0311873790695042
"1697","c","BS","100","Wide","Simple","e=0.09 (RC)",0.0249716127441257
"1700","c","RS","100","Wide","Simple","e=0.09 (RC)",0.0066856158295761
"1703","c","ILV","100","Wide","Simple","e=0.09 (RC)",0.016640739238555
"1706","c","SEM","100","Wide","Simple","e=0.09 (RC)",0.015800982807723
"1709","c","SS","100","Wide","Simple","e=0.09 (RC)",0.0311873790695042
"1712","c","BS","200","Wide","Correct","e=0.09 (RC)",0.0260768693309103
"1715","c","RS","200","Wide","Correct","e=0.09 (RC)",-0.02258292663399
"1718","c","ILV","200","Wide","Correct","e=0.09 (RC)",0.00231310429466943
"1721","c","SEM","200","Wide","Correct","e=0.09 (RC)",0.000933830584477921
"1724","c","SS","200","Wide","Correct","e=0.09 (RC)",0.0353583178224561
"1727","c","BS","200","Wide","Simple","e=0.09 (RC)",0.0308708323391644
"1730","c","RS","200","Wide","Simple","e=0.09 (RC)",0.0132519191634175
"1733","c","ILV","200","Wide","Simple","e=0.09 (RC)",0.0225655991842859
"1736","c","SEM","200","Wide","Simple","e=0.09 (RC)",0.0220596381076318
"1739","c","SS","200","Wide","Simple","e=0.09 (RC)",0.0353583178224561
"1742","c","BS","300","Wide","Correct","e=0.09 (RC)",0.0235936360502112
"1745","c","RS","300","Wide","Correct","e=0.09 (RC)",-0.0259980666206261
"1748","c","ILV","300","Wide","Correct","e=0.09 (RC)",-0.00131788841324226
"1751","c","SEM","300","Wide","Correct","e=0.09 (RC)",-0.00204699721871186
"1754","c","SS","300","Wide","Correct","e=0.09 (RC)",0.0321377201678433
"1757","c","BS","300","Wide","Simple","e=0.09 (RC)",0.0273524322315172
"1760","c","RS","300","Wide","Simple","e=0.09 (RC)",0.00926534499857167
"1763","c","ILV","300","Wide","Simple","e=0.09 (RC)",0.0183277432584686
"1766","c","SEM","300","Wide","Simple","e=0.09 (RC)",0.0183048141952473
"1769","c","SS","300","Wide","Simple","e=0.09 (RC)",0.0321377201678433
"1772","c","BS","400","Wide","Correct","e=0.09 (RC)",0.0263610710114545
"1775","c","RS","400","Wide","Correct","e=0.09 (RC)",-0.0230786886900756
"1778","c","ILV","400","Wide","Correct","e=0.09 (RC)",0.00187601373412695
"1781","c","SEM","400","Wide","Correct","e=0.09 (RC)",0.000845619547562801
"1784","c","SS","400","Wide","Correct","e=0.09 (RC)",0.0342681905109342
"1787","c","BS","400","Wide","Simple","e=0.09 (RC)",0.029993777812899
"1790","c","RS","400","Wide","Simple","e=0.09 (RC)",0.0122346279823436
"1793","c","ILV","400","Wide","Simple","e=0.09 (RC)",0.0211927203272252
"1796","c","SEM","400","Wide","Simple","e=0.09 (RC)",0.0211203251545671
"1799","c","SS","400","Wide","Simple","e=0.09 (RC)",0.0342681905109342
"1802","c","BS","30","High","Correct","e=0.09 (XL)",0.0114860058192662
"1805","c","RS","30","High","Correct","e=0.09 (XL)",-0.00918168349412867
"1808","c","ILV","30","High","Correct","e=0.09 (XL)",0.00957500153539315
"1811","c","SEM","30","High","Correct","e=0.09 (XL)",0.00102207941310641
"1814","c","SS","30","High","Correct","e=0.09 (XL)",0.045518501272155
"1817","c","BS","30","High","Simple","e=0.09 (XL)",0.110477483453449
"1820","c","RS","30","High","Simple","e=0.09 (XL)",0.0903351805247699
"1823","c","ILV","30","High","Simple","e=0.09 (XL)",0.10451683277006
"1826","c","SEM","30","High","Simple","e=0.09 (XL)",0.100016021103859
"1829","c","SS","30","High","Simple","e=0.09 (XL)",0.12375226245394
"1832","c","BS","60","High","Correct","e=0.09 (XL)",0.0120021480336646
"1835","c","RS","60","High","Correct","e=0.09 (XL)",-0.0105694729168466
"1838","c","ILV","60","High","Correct","e=0.09 (XL)",0.00414476322756768
"1841","c","SEM","60","High","Correct","e=0.09 (XL)",0.000601531591115705
"1844","c","SS","60","High","Correct","e=0.09 (XL)",0.0431997346106388
"1847","c","BS","60","High","Simple","e=0.09 (XL)",0.110504490497864
"1850","c","RS","60","High","Simple","e=0.09 (XL)",0.0897692780699646
"1853","c","ILV","60","High","Simple","e=0.09 (XL)",0.102001567163413
"1856","c","SEM","60","High","Simple","e=0.09 (XL)",0.0997764197466305
"1859","c","SS","60","High","Simple","e=0.09 (XL)",0.12471501550486
"1862","c","BS","100","High","Correct","e=0.09 (XL)",0.0149786879943005
"1865","c","RS","100","High","Correct","e=0.09 (XL)",-0.00772141060922865
"1868","c","ILV","100","High","Correct","e=0.09 (XL)",0.00565419969392177
"1871","c","SEM","100","High","Correct","e=0.09 (XL)",0.00353874280392679
"1874","c","SS","100","High","Correct","e=0.09 (XL)",0.0414310688130362
"1877","c","BS","100","High","Simple","e=0.09 (XL)",0.110809714735616
"1880","c","RS","100","High","Simple","e=0.09 (XL)",0.0903582879324308
"1883","c","ILV","100","High","Simple","e=0.09 (XL)",0.101498947268827
"1886","c","SEM","100","High","Simple","e=0.09 (XL)",0.100256354930008
"1889","c","SS","100","High","Simple","e=0.09 (XL)",0.125461022993978
"1892","c","BS","200","High","Correct","e=0.09 (XL)",0.00937666575374394
"1895","c","RS","200","High","Correct","e=0.09 (XL)",-0.0146803398526924
"1898","c","ILV","200","High","Correct","e=0.09 (XL)",-0.0015277140845804
"1901","c","SEM","200","High","Correct","e=0.09 (XL)",-0.00274910937435178
"1904","c","SS","200","High","Correct","e=0.09 (XL)",0.0372617273152707
"1907","c","BS","200","High","Simple","e=0.09 (XL)",0.106321509091069
"1910","c","RS","200","High","Simple","e=0.09 (XL)",0.0848483269500046
"1913","c","ILV","200","High","Simple","e=0.09 (XL)",0.0955441720499922
"1916","c","SEM","200","High","Simple","e=0.09 (XL)",0.0952397025346278
"1919","c","SS","200","High","Simple","e=0.09 (XL)",0.121521492954557
"1922","c","BS","300","High","Correct","e=0.09 (XL)",0.011257046991946
"1925","c","RS","300","High","Correct","e=0.09 (XL)",-0.0127843190278133
"1928","c","ILV","300","High","Correct","e=0.09 (XL)",-0.000154102642890467
"1931","c","SEM","300","High","Correct","e=0.09 (XL)",-0.000849585516079868
"1934","c","SS","300","High","Correct","e=0.09 (XL)",0.0392711050897285
"1937","c","BS","300","High","Simple","e=0.09 (XL)",0.10802112019769
"1940","c","RS","300","High","Simple","e=0.09 (XL)",0.0865640499039187
"1943","c","ILV","300","High","Simple","e=0.09 (XL)",0.0975906765395842
"1946","c","SEM","300","High","Simple","e=0.09 (XL)",0.0969571804197522
"1949","c","SS","300","High","Simple","e=0.09 (XL)",0.122695209657076
"1952","c","BS","400","High","Correct","e=0.09 (XL)",0.0126197228086682
"1955","c","RS","400","High","Correct","e=0.09 (XL)",-0.0116343768423315
"1958","c","ILV","400","High","Correct","e=0.09 (XL)",0.000797950445800996
"1961","c","SEM","400","High","Correct","e=0.09 (XL)",0.00041363197585452
"1964","c","SS","400","High","Correct","e=0.09 (XL)",0.0399952592085869
"1967","c","BS","400","High","Simple","e=0.09 (XL)",0.108680645965787
"1970","c","RS","400","High","Simple","e=0.09 (XL)",0.0871108672848881
"1973","c","ILV","400","High","Simple","e=0.09 (XL)",0.0978738203719348
"1976","c","SEM","400","High","Simple","e=0.09 (XL)",0.0975649787670329
"1979","c","SS","400","High","Simple","e=0.09 (XL)",0.123360490313999
"1982","c","BS","30","High","Correct","e=0.03 (XL)",0.00562158503498232
"1985","c","RS","30","High","Correct","e=0.03 (XL)",-0.0173696988555109
"1988","c","ILV","30","High","Correct","e=0.03 (XL)",0.00182539148100533
"1991","c","SEM","30","High","Correct","e=0.03 (XL)",-0.00616057031434541
"1994","c","SS","30","High","Correct","e=0.03 (XL)",-0.00457776464163497
"1997","c","BS","30","High","Simple","e=0.03 (XL)",0.0375644899625708
"2000","c","RS","30","High","Simple","e=0.03 (XL)",0.0132232249587861
"2003","c","ILV","30","High","Simple","e=0.03 (XL)",0.0284727611763509
"2006","c","SEM","30","High","Simple","e=0.03 (XL)",0.0249841013191393
"2009","c","SS","30","High","Simple","e=0.03 (XL)",0.0432433868899713
"2012","c","BS","60","High","Correct","e=0.03 (XL)",0.0129094810686955
"2015","c","RS","60","High","Correct","e=0.03 (XL)",-0.0102793463122318
"2018","c","ILV","60","High","Correct","e=0.03 (XL)",0.0043536298034985
"2021","c","SEM","60","High","Correct","e=0.03 (XL)",0.00109830468224445
"2024","c","SS","60","High","Correct","e=0.03 (XL)",0.00246170822498756
"2027","c","BS","60","High","Simple","e=0.03 (XL)",0.046579931831371
"2030","c","RS","60","High","Simple","e=0.03 (XL)",0.0234362534589376
"2033","c","ILV","60","High","Simple","e=0.03 (XL)",0.0367427654361142
"2036","c","SEM","60","High","Simple","e=0.03 (XL)",0.0347175387438934
"2039","c","SS","60","High","Simple","e=0.03 (XL)",0.0510204292809865
"2042","c","BS","100","High","Correct","e=0.03 (XL)",0.0131475661173389
"2045","c","RS","100","High","Correct","e=0.03 (XL)",-0.0112660909215093
"2048","c","ILV","100","High","Correct","e=0.03 (XL)",0.00219629414455016
"2051","c","SEM","100","High","Correct","e=0.03 (XL)",0.000738380671639464
"2054","c","SS","100","High","Correct","e=0.03 (XL)",0.00482021401291603
"2057","c","BS","100","High","Simple","e=0.03 (XL)",0.0457492004146503
"2060","c","RS","100","High","Simple","e=0.03 (XL)",0.0217214819895705
"2063","c","ILV","100","High","Simple","e=0.03 (XL)",0.0346863113725089
"2066","c","SEM","100","High","Simple","e=0.03 (XL)",0.033467507961273
"2069","c","SS","100","High","Simple","e=0.03 (XL)",0.0507304470719945
"2072","c","BS","200","High","Correct","e=0.03 (XL)",0.0117343033967293
"2075","c","RS","200","High","Correct","e=0.03 (XL)",-0.0132459526722252
"2078","c","ILV","200","High","Correct","e=0.03 (XL)",-0.000138493694717076
"2081","c","SEM","200","High","Correct","e=0.03 (XL)",-0.000960023617258513
"2084","c","SS","200","High","Correct","e=0.03 (XL)",0.00163545964020742
"2087","c","BS","200","High","Simple","e=0.03 (XL)",0.0436740696015895
"2090","c","RS","200","High","Simple","e=0.03 (XL)",0.0193412722823617
"2093","c","ILV","200","High","Simple","e=0.03 (XL)",0.0314132575853511
"2096","c","SEM","200","High","Simple","e=0.03 (XL)",0.0312391693987639
"2099","c","SS","200","High","Simple","e=0.03 (XL)",0.0481051940611508
"2102","c","BS","300","High","Correct","e=0.03 (XL)",0.0110632616396379
"2105","c","RS","300","High","Correct","e=0.03 (XL)",-0.0138885482540558
"2108","c","ILV","300","High","Correct","e=0.03 (XL)",-0.00102000134485011
"2111","c","SEM","300","High","Correct","e=0.03 (XL)",-0.00159496591481119
"2114","c","SS","300","High","Correct","e=0.03 (XL)",0.00358869558520451
"2117","c","BS","300","High","Simple","e=0.03 (XL)",0.04302633236249
"2120","c","RS","300","High","Simple","e=0.03 (XL)",0.0187723804629337
"2123","c","ILV","300","High","Simple","e=0.03 (XL)",0.03110707437396
"2126","c","SEM","300","High","Simple","e=0.03 (XL)",0.0306540476748503
"2129","c","SS","300","High","Simple","e=0.03 (XL)",0.0480306942693789
"2132","c","BS","400","High","Correct","e=0.03 (XL)",0.0118411266542919
"2135","c","RS","400","High","Correct","e=0.03 (XL)",-0.012955891547887
"2138","c","ILV","400","High","Correct","e=0.03 (XL)",-0.000261453510622113
"2141","c","SEM","400","High","Correct","e=0.03 (XL)",-0.000746551666604749
"2144","c","SS","400","High","Correct","e=0.03 (XL)",0.00227770602599367
"2147","c","BS","400","High","Simple","e=0.03 (XL)",0.0440870740854927
"2150","c","RS","400","High","Simple","e=0.03 (XL)",0.0200399232156876
"2153","c","ILV","400","High","Simple","e=0.03 (XL)",0.0320286626493836
"2156","c","SEM","400","High","Simple","e=0.03 (XL)",0.0318141054871888
"2159","c","SS","400","High","Simple","e=0.03 (XL)",0.0487708209335467
"2162","c","BS","30","High","Correct","e=0",0.0141404671593709
"2165","c","RS","30","High","Correct","e=0",-0.00955722645352499
"2168","c","ILV","30","High","Correct","e=0",0.00612292683437845
"2171","c","SEM","30","High","Correct","e=0",0.00195975135144821
"2174","c","SS","30","High","Correct","e=0",0.0156153729995189
"2177","c","BS","30","High","Simple","e=0",0.0141404671593709
"2180","c","RS","30","High","Simple","e=0",-0.00955722645352499
"2183","c","ILV","30","High","Simple","e=0",0.00612292683437845
"2186","c","SEM","30","High","Simple","e=0",0.00195975135144821
"2189","c","SS","30","High","Simple","e=0",0.0156153729995189
"2192","c","BS","60","High","Correct","e=0",0.0116958894639025
"2195","c","RS","60","High","Correct","e=0",-0.013274075393046
"2198","c","ILV","60","High","Correct","e=0",0.000540305536722941
"2201","c","SEM","60","High","Correct","e=0",-0.00107401000132979
"2204","c","SS","60","High","Correct","e=0",0.0138010765402902
"2207","c","BS","60","High","Simple","e=0",0.0116958894639025
"2210","c","RS","60","High","Simple","e=0",-0.013274075393046
"2213","c","ILV","60","High","Simple","e=0",0.000540305536722941
"2216","c","SEM","60","High","Simple","e=0",-0.00107401000132979
"2219","c","SS","60","High","Simple","e=0",0.0138010765402902
"2222","c","BS","100","High","Correct","e=0",0.0108716115822498
"2225","c","RS","100","High","Correct","e=0",-0.0142702510498886
"2228","c","ILV","100","High","Correct","e=0",-0.00109450141896953
"2231","c","SEM","100","High","Correct","e=0",-0.00195928499845983
"2234","c","SS","100","High","Correct","e=0",0.0125384645847189
"2237","c","BS","100","High","Simple","e=0",0.0108716115822498
"2240","c","RS","100","High","Simple","e=0",-0.0142702510498886
"2243","c","ILV","100","High","Simple","e=0",-0.00109450141896953
"2246","c","SEM","100","High","Simple","e=0",-0.00195928499845983
"2249","c","SS","100","High","Simple","e=0",0.0125384645847189
"2252","c","BS","200","High","Correct","e=0",0.0124203161490788
"2255","c","RS","200","High","Correct","e=0",-0.0127512143847927
"2258","c","ILV","200","High","Correct","e=0",-6.46105181727613e-05
"2261","c","SEM","200","High","Correct","e=0",-0.000404613128155573
"2264","c","SS","200","High","Correct","e=0",0.0140819284930549
"2267","c","BS","200","High","Simple","e=0",0.0124203161490788
"2270","c","RS","200","High","Simple","e=0",-0.0127512143847927
"2273","c","ILV","200","High","Simple","e=0",-6.46105181727613e-05
