"","PAR","METHOD","NSIZE","COMMUNALITY","SPECIFICATION","MODERROR","est"
"1170","b","SS","100","Wide","Simple","e=0.03 (XL)",0.610284505618514
"1173","b","BS","200","Wide","Correct","e=0.03 (XL)",0.621483231561459
"1176","b","RS","200","Wide","Correct","e=0.03 (XL)",0.766231166972235
"1179","b","ILV","200","Wide","Correct","e=0.03 (XL)",0.697570652356866
"1182","b","SEM","200","Wide","Correct","e=0.03 (XL)",0.699953053802778
"1185","b","SS","200","Wide","Correct","e=0.03 (XL)",0.714529593229941
"1188","b","BS","200","Wide","Simple","e=0.03 (XL)",0.648524039349198
"1191","b","RS","200","Wide","Simple","e=0.03 (XL)",0.785235792691029
"1194","b","ILV","200","Wide","Simple","e=0.03 (XL)",0.720710738133908
"1197","b","SEM","200","Wide","Simple","e=0.03 (XL)",0.723580359103547
"1200","b","SS","200","Wide","Simple","e=0.03 (XL)",0.609409710524674
"1203","b","BS","300","Wide","Correct","e=0.03 (XL)",0.621761917175347
"1206","b","RS","300","Wide","Correct","e=0.03 (XL)",0.768303638675438
"1209","b","ILV","300","Wide","Correct","e=0.03 (XL)",0.699608787146112
"1212","b","SEM","300","Wide","Correct","e=0.03 (XL)",0.701229315529624
"1215","b","SS","300","Wide","Correct","e=0.03 (XL)",0.719306893705554
"1218","b","BS","300","Wide","Simple","e=0.03 (XL)",0.648990895433121
"1221","b","RS","300","Wide","Simple","e=0.03 (XL)",0.786599172767263
"1224","b","ILV","300","Wide","Simple","e=0.03 (XL)",0.72300394215501
"1227","b","SEM","300","Wide","Simple","e=0.03 (XL)",0.72451936954788
"1230","b","SS","300","Wide","Simple","e=0.03 (XL)",0.612811045046275
"1233","b","BS","400","Wide","Correct","e=0.03 (XL)",0.619947004150166
"1236","b","RS","400","Wide","Correct","e=0.03 (XL)",0.76667021921378
"1239","b","ILV","400","Wide","Correct","e=0.03 (XL)",0.698130636456247
"1242","b","SEM","400","Wide","Correct","e=0.03 (XL)",0.699466087204385
"1245","b","SS","400","Wide","Correct","e=0.03 (XL)",0.716122426160413
"1248","b","BS","400","Wide","Simple","e=0.03 (XL)",0.647948774515951
"1251","b","RS","400","Wide","Simple","e=0.03 (XL)",0.785366815349804
"1254","b","ILV","400","Wide","Simple","e=0.03 (XL)",0.722088601024615
"1257","b","SEM","400","Wide","Simple","e=0.03 (XL)",0.723333561851632
"1260","b","SS","400","Wide","Simple","e=0.03 (XL)",0.61167965659187
"1263","b","BS","30","Wide","Correct","e=0",0.599738649394198
"1266","b","RS","30","Wide","Correct","e=0",0.717570330919767
"1269","b","ILV","30","Wide","Correct","e=0",0.68103354878381
"1272","b","SEM","30","Wide","Correct","e=0",0.66733988106118
"1275","b","SS","30","Wide","Correct","e=0",0.587804525998089
"1278","b","BS","30","Wide","Simple","e=0",0.599738649394198
"1281","b","RS","30","Wide","Simple","e=0",0.717570330919767
"1284","b","ILV","30","Wide","Simple","e=0",0.68103354878381
"1287","b","SEM","30","Wide","Simple","e=0",0.66733988106118
"1290","b","SS","30","Wide","Simple","e=0",0.587804525998089
"1293","b","BS","60","Wide","Correct","e=0",0.625218217688632
"1296","b","RS","60","Wide","Correct","e=0",0.75873755481815
"1299","b","ILV","60","Wide","Correct","e=0",0.690895685732787
"1302","b","SEM","60","Wide","Correct","e=0",0.697670991027838
"1305","b","SS","60","Wide","Correct","e=0",0.591289329917962
"1308","b","BS","60","Wide","Simple","e=0",0.625218217688632
"1311","b","RS","60","Wide","Simple","e=0",0.75873755481815
"1314","b","ILV","60","Wide","Simple","e=0",0.690895685732787
"1317","b","SEM","60","Wide","Simple","e=0",0.697670991027838
"1320","b","SS","60","Wide","Simple","e=0",0.591289329917962
"1323","b","BS","100","Wide","Correct","e=0",0.624723504167415
"1326","b","RS","100","Wide","Correct","e=0",0.761582629466755
"1329","b","ILV","100","Wide","Correct","e=0",0.694024358764338
"1332","b","SEM","100","Wide","Correct","e=0",0.698809598072244
"1335","b","SS","100","Wide","Correct","e=0",0.587914526529763
"1338","b","BS","100","Wide","Simple","e=0",0.624723504167415
"1341","b","RS","100","Wide","Simple","e=0",0.761582629466755
"1344","b","ILV","100","Wide","Simple","e=0",0.694024358764338
"1347","b","SEM","100","Wide","Simple","e=0",0.698809598072244
"1350","b","SS","100","Wide","Simple","e=0",0.587914526529763
"1353","b","BS","200","Wide","Correct","e=0",0.624110580754625
"1356","b","RS","200","Wide","Correct","e=0",0.764066753957563
"1359","b","ILV","200","Wide","Correct","e=0",0.697041925610759
"1362","b","SEM","200","Wide","Correct","e=0",0.699742292773702
"1365","b","SS","200","Wide","Correct","e=0",0.589104388571506
"1368","b","BS","200","Wide","Simple","e=0",0.624110580754625
"1371","b","RS","200","Wide","Simple","e=0",0.764066753957563
"1374","b","ILV","200","Wide","Simple","e=0",0.697041925610759
"1377","b","SEM","200","Wide","Simple","e=0",0.699742292773702
"1380","b","SS","200","Wide","Simple","e=0",0.589104388571506
"1383","b","BS","300","Wide","Correct","e=0",0.623917663085499
"1386","b","RS","300","Wide","Correct","e=0",0.764339827817995
"1389","b","ILV","300","Wide","Correct","e=0",0.698354737089861
"1392","b","SEM","300","Wide","Correct","e=0",0.699756823138245
"1395","b","SS","300","Wide","Correct","e=0",0.588967564743062
"1398","b","BS","300","Wide","Simple","e=0",0.623917663085499
"1401","b","RS","300","Wide","Simple","e=0",0.764339827817995
"1404","b","ILV","300","Wide","Simple","e=0",0.698354737089861
"1407","b","SEM","300","Wide","Simple","e=0",0.699756823138245
"1410","b","SS","300","Wide","Simple","e=0",0.588967564743062
"1413","b","BS","400","Wide","Correct","e=0",0.623322377678215
"1416","b","RS","400","Wide","Correct","e=0",0.763205669421041
"1419","b","ILV","400","Wide","Correct","e=0",0.697745587817813
"1422","b","SEM","400","Wide","Correct","e=0",0.698830274550257
"1425","b","SS","400","Wide","Correct","e=0",0.587730249894663
"1428","b","BS","400","Wide","Simple","e=0",0.623322377678215
"1431","b","RS","400","Wide","Simple","e=0",0.763205669421041
"1434","b","ILV","400","Wide","Simple","e=0",0.697745587817813
"1437","b","SEM","400","Wide","Simple","e=0",0.698830274550257
"1440","b","SS","400","Wide","Simple","e=0",0.587730249894663
"1443","b","BS","30","Wide","Correct","e=0.03 (RC)",0.61423936246732
"1446","b","RS","30","Wide","Correct","e=0.03 (RC)",0.74242035952362
"1449","b","ILV","30","Wide","Correct","e=0.03 (RC)",0.696595176383632
"1452","b","SEM","30","Wide","Correct","e=0.03 (RC)",0.696166161911283
"1455","b","SS","30","Wide","Correct","e=0.03 (RC)",0.589391060205808
"1458","b","BS","30","Wide","Simple","e=0.03 (RC)",0.597376869260087
"1461","b","RS","30","Wide","Simple","e=0.03 (RC)",0.704117914182056
"1464","b","ILV","30","Wide","Simple","e=0.03 (RC)",0.67249925119216
"1467","b","SEM","30","Wide","Simple","e=0.03 (RC)",0.664158882812877
"1470","b","SS","30","Wide","Simple","e=0.03 (RC)",0.589391060205808
"1473","b","BS","60","Wide","Correct","e=0.03 (RC)",0.620858090059678
"1476","b","RS","60","Wide","Correct","e=0.03 (RC)",0.760960056486608
"1479","b","ILV","60","Wide","Correct","e=0.03 (RC)",0.693780104020201
"1482","b","SEM","60","Wide","Correct","e=0.03 (RC)",0.697034572732135
"1485","b","SS","60","Wide","Correct","e=0.03 (RC)",0.580773571180379
"1488","b","BS","60","Wide","Simple","e=0.03 (RC)",0.611800735272735
"1491","b","RS","60","Wide","Simple","e=0.03 (RC)",0.727668299061871
"1494","b","ILV","60","Wide","Simple","e=0.03 (RC)",0.668485422066411
"1497","b","SEM","60","Wide","Simple","e=0.03 (RC)",0.673166417326308
"1500","b","SS","60","Wide","Simple","e=0.03 (RC)",0.580773571180379
"1503","b","BS","100","Wide","Correct","e=0.03 (RC)",0.620271120479528
"1506","b","RS","100","Wide","Correct","e=0.03 (RC)",0.76751686422487
"1509","b","ILV","100","Wide","Correct","e=0.03 (RC)",0.695731657085775
"1512","b","SEM","100","Wide","Correct","e=0.03 (RC)",0.700590358284988
"1515","b","SS","100","Wide","Correct","e=0.03 (RC)",0.580837441458233
"1518","b","BS","100","Wide","Simple","e=0.03 (RC)",0.6145292438169
"1521","b","RS","100","Wide","Simple","e=0.03 (RC)",0.733336810379884
"1524","b","ILV","100","Wide","Simple","e=0.03 (RC)",0.674007515495616
"1527","b","SEM","100","Wide","Simple","e=0.03 (RC)",0.677913345113443
"1530","b","SS","100","Wide","Simple","e=0.03 (RC)",0.580837441458233
"1533","b","BS","200","Wide","Correct","e=0.03 (RC)",0.615700410073842
"1536","b","RS","200","Wide","Correct","e=0.03 (RC)",0.767269866033576
"1539","b","ILV","200","Wide","Correct","e=0.03 (RC)",0.694788802541721
"1542","b","SEM","200","Wide","Correct","e=0.03 (RC)",0.698197060778073
"1545","b","SS","200","Wide","Correct","e=0.03 (RC)",0.576661391753132
"1548","b","BS","200","Wide","Simple","e=0.03 (RC)",0.612028007295328
"1551","b","RS","200","Wide","Simple","e=0.03 (RC)",0.732609019849851
"1554","b","ILV","200","Wide","Simple","e=0.03 (RC)",0.674202875373977
"1557","b","SEM","200","Wide","Simple","e=0.03 (RC)",0.676220118182715
"1560","b","SS","200","Wide","Simple","e=0.03 (RC)",0.576661391753132
"1563","b","BS","300","Wide","Correct","e=0.03 (RC)",0.615392198252551
"1566","b","RS","300","Wide","Correct","e=0.03 (RC)",0.769854167283679
"1569","b","ILV","300","Wide","Correct","e=0.03 (RC)",0.696842557744875
"1572","b","SEM","300","Wide","Correct","e=0.03 (RC)",0.699396661226088
"1575","b","SS","300","Wide","Correct","e=0.03 (RC)",0.578932485954133
"1578","b","BS","300","Wide","Simple","e=0.03 (RC)",0.612293802328927
"1581","b","RS","300","Wide","Simple","e=0.03 (RC)",0.733674393616117
"1584","b","ILV","300","Wide","Simple","e=0.03 (RC)",0.675169238570033
"1587","b","SEM","300","Wide","Simple","e=0.03 (RC)",0.676863097686844
"1590","b","SS","300","Wide","Simple","e=0.03 (RC)",0.578932485954133
"1593","b","BS","400","Wide","Correct","e=0.03 (RC)",0.6149915031413
"1596","b","RS","400","Wide","Correct","e=0.03 (RC)",0.769746997239285
"1599","b","ILV","400","Wide","Correct","e=0.03 (RC)",0.697446385407431
"1602","b","SEM","400","Wide","Correct","e=0.03 (RC)",0.699143869418478
"1605","b","SS","400","Wide","Correct","e=0.03 (RC)",0.577778470079067
"1608","b","BS","400","Wide","Simple","e=0.03 (RC)",0.612436221619397
"1611","b","RS","400","Wide","Simple","e=0.03 (RC)",0.73364770130957
"1614","b","ILV","400","Wide","Simple","e=0.03 (RC)",0.67594002867764
"1617","b","SEM","400","Wide","Simple","e=0.03 (RC)",0.676888452502
"1620","b","SS","400","Wide","Simple","e=0.03 (RC)",0.577778470079067
"1623","b","BS","30","Wide","Correct","e=0.09 (RC)",0.609665529008526
"1626","b","RS","30","Wide","Correct","e=0.09 (RC)",0.765395939250864
"1629","b","ILV","30","Wide","Correct","e=0.09 (RC)",0.69023450753265
"1632","b","SEM","30","Wide","Correct","e=0.09 (RC)",0.703754221754071
"1635","b","SS","30","Wide","Correct","e=0.09 (RC)",0.586127625948316
"1638","b","BS","30","Wide","Simple","e=0.09 (RC)",0.57832275492902
"1641","b","RS","30","Wide","Simple","e=0.09 (RC)",0.651170221885025
"1644","b","ILV","30","Wide","Simple","e=0.09 (RC)",0.634450972099259
"1647","b","SEM","30","Wide","Simple","e=0.09 (RC)",0.619923012188384
"1650","b","SS","30","Wide","Simple","e=0.09 (RC)",0.586127625948316
"1653","b","BS","60","Wide","Correct","e=0.09 (RC)",0.608818179448086
"1656","b","RS","60","Wide","Correct","e=0.09 (RC)",0.770807705893763
"1659","b","ILV","60","Wide","Correct","e=0.09 (RC)",0.690727496156989
"1662","b","SEM","60","Wide","Correct","e=0.09 (RC)",0.698903057917869
"1665","b","SS","60","Wide","Correct","e=0.09 (RC)",0.564628086778048
"1668","b","BS","60","Wide","Simple","e=0.09 (RC)",0.58549365038539
"1671","b","RS","60","Wide","Simple","e=0.09 (RC)",0.658675814966677
"1674","b","ILV","60","Wide","Simple","e=0.09 (RC)",0.623050796323729
"1677","b","SEM","60","Wide","Simple","e=0.09 (RC)",0.622634722442516
"1680","b","SS","60","Wide","Simple","e=0.09 (RC)",0.564628086778048
"1683","b","BS","100","Wide","Correct","e=0.09 (RC)",0.606116921577769
"1686","b","RS","100","Wide","Correct","e=0.09 (RC)",0.775098280089193
"1689","b","ILV","100","Wide","Correct","e=0.09 (RC)",0.69312278856885
"1692","b","SEM","100","Wide","Correct","e=0.09 (RC)",0.699248084903222
"1695","b","SS","100","Wide","Correct","e=0.09 (RC)",0.563603501657034
"1698","b","BS","100","Wide","Simple","e=0.09 (RC)",0.585479077113474
"1701","b","RS","100","Wide","Simple","e=0.09 (RC)",0.660031528900666
"1704","b","ILV","100","Wide","Simple","e=0.09 (RC)",0.62277468600536
"1707","b","SEM","100","Wide","Simple","e=0.09 (RC)",0.624023248280146
"1710","b","SS","100","Wide","Simple","e=0.09 (RC)",0.563603501657034
"1713","b","BS","200","Wide","Correct","e=0.09 (RC)",0.603992922538605
"1716","b","RS","200","Wide","Correct","e=0.09 (RC)",0.7770655513832
"1719","b","ILV","200","Wide","Correct","e=0.09 (RC)",0.69509303392657
"1722","b","SEM","200","Wide","Correct","e=0.09 (RC)",0.699179007994637
"1725","b","SS","200","Wide","Correct","e=0.09 (RC)",0.562934789893968
"1728","b","BS","200","Wide","Simple","e=0.09 (RC)",0.586327389537174
"1731","b","RS","200","Wide","Simple","e=0.09 (RC)",0.662057922229832
"1734","b","ILV","200","Wide","Simple","e=0.09 (RC)",0.624662183077538
"1737","b","SEM","200","Wide","Simple","e=0.09 (RC)",0.625480905943074
"1740","b","SS","200","Wide","Simple","e=0.09 (RC)",0.562934789893968
"1743","b","BS","300","Wide","Correct","e=0.09 (RC)",0.602321917104733
"1746","b","RS","300","Wide","Correct","e=0.09 (RC)",0.777944473277397
"1749","b","ILV","300","Wide","Correct","e=0.09 (RC)",0.696184779770057
"1752","b","SEM","300","Wide","Correct","e=0.09 (RC)",0.698909091963944
"1755","b","SS","300","Wide","Correct","e=0.09 (RC)",0.561950116589033
"1758","b","BS","300","Wide","Simple","e=0.09 (RC)",0.585661934574461
"1761","b","RS","300","Wide","Simple","e=0.09 (RC)",0.661963388962406
"1764","b","ILV","300","Wide","Simple","e=0.09 (RC)",0.624805847154914
"1767","b","SEM","300","Wide","Simple","e=0.09 (RC)",0.625096435081904
"1770","b","SS","300","Wide","Simple","e=0.09 (RC)",0.561950116589033
"1773","b","BS","400","Wide","Correct","e=0.09 (RC)",0.60192331916968
"1776","b","RS","400","Wide","Correct","e=0.09 (RC)",0.778182274657291
"1779","b","ILV","400","Wide","Correct","e=0.09 (RC)",0.69705842101224
"1782","b","SEM","400","Wide","Correct","e=0.09 (RC)",0.69883550344245
"1785","b","SS","400","Wide","Correct","e=0.09 (RC)",0.563032498480465
"1788","b","BS","400","Wide","Simple","e=0.09 (RC)",0.585500788144488
"1791","b","RS","400","Wide","Simple","e=0.09 (RC)",0.661666821195162
"1794","b","ILV","400","Wide","Simple","e=0.09 (RC)",0.624297972387679
"1797","b","SEM","400","Wide","Simple","e=0.09 (RC)",0.624858590384468
"1800","b","SS","400","Wide","Simple","e=0.09 (RC)",0.563032498480465
"1803","b","BS","30","High","Correct","e=0.09 (XL)",0.638845081382657
"1806","b","RS","30","High","Correct","e=0.09 (XL)",0.721946183477683
"1809","b","ILV","30","High","Correct","e=0.09 (XL)",0.672896694285703
"1812","b","SEM","30","High","Correct","e=0.09 (XL)",0.682709359144703
"1815","b","SS","30","High","Correct","e=0.09 (XL)",0.788521225879776
"1818","b","BS","30","High","Simple","e=0.09 (XL)",0.685479515256055
"1821","b","RS","30","High","Simple","e=0.09 (XL)",0.760393967518668
"1824","b","ILV","30","High","Simple","e=0.09 (XL)",0.716994152762532
"1827","b","SEM","30","High","Simple","e=0.09 (XL)",0.72612130422618
"1830","b","SS","30","High","Simple","e=0.09 (XL)",0.669916907170886
"1833","b","BS","60","High","Correct","e=0.09 (XL)",0.648275823150973
"1836","b","RS","60","High","Correct","e=0.09 (XL)",0.738141319195554
"1839","b","ILV","60","High","Correct","e=0.09 (XL)",0.690964761782183
"1842","b","SEM","60","High","Correct","e=0.09 (XL)",0.69571821422284
"1845","b","SS","60","High","Correct","e=0.09 (XL)",0.797862892116677
"1848","b","BS","60","High","Simple","e=0.09 (XL)",0.696750360219254
"1851","b","RS","60","High","Simple","e=0.09 (XL)",0.774307484966584
"1854","b","ILV","60","High","Simple","e=0.09 (XL)",0.734787196720872
"1857","b","SEM","60","High","Simple","e=0.09 (XL)",0.738739575175452
"1860","b","SS","60","High","Simple","e=0.09 (XL)",0.677203826122329
"1863","b","BS","100","High","Correct","e=0.09 (XL)",0.649147734703492
"1866","b","RS","100","High","Correct","e=0.09 (XL)",0.741456945602367
"1869","b","ILV","100","High","Correct","e=0.09 (XL)",0.695047424042826
"1872","b","SEM","100","High","Correct","e=0.09 (XL)",0.697863594536987
"1875","b","SS","100","High","Correct","e=0.09 (XL)",0.79952843929883
"1878","b","BS","100","High","Simple","e=0.09 (XL)",0.69845118910388
"1881","b","RS","100","High","Simple","e=0.09 (XL)",0.776970808438384
"1884","b","ILV","100","High","Simple","e=0.09 (XL)",0.738073408926358
"1887","b","SEM","100","High","Simple","e=0.09 (XL)",0.740915100676933
"1890","b","SS","100","High","Simple","e=0.09 (XL)",0.67788317379791
"1893","b","BS","200","High","Correct","e=0.09 (XL)",0.649893200168867
"1896","b","RS","200","High","Correct","e=0.09 (XL)",0.744465662525972
"1899","b","ILV","200","High","Correct","e=0.09 (XL)",0.698336645017325
"1902","b","SEM","200","High","Correct","e=0.09 (XL)",0.699756436996913
"1905","b","SS","200","High","Correct","e=0.09 (XL)",0.801860141282839
"1908","b","BS","200","High","Simple","e=0.09 (XL)",0.700862607730251
"1911","b","RS","200","High","Simple","e=0.09 (XL)",0.780866062954505
"1914","b","ILV","200","High","Simple","e=0.09 (XL)",0.742452304242337
"1917","b","SEM","200","High","Simple","e=0.09 (XL)",0.744080312130596
"1920","b","SS","200","High","Simple","e=0.09 (XL)",0.680293896672953
"1923","b","BS","300","High","Correct","e=0.09 (XL)",0.649697845330226
"1926","b","RS","300","High","Correct","e=0.09 (XL)",0.744815919894032
"1929","b","ILV","300","High","Correct","e=0.09 (XL)",0.699158470983149
"1932","b","SEM","300","High","Correct","e=0.09 (XL)",0.699851263315025
"1935","b","SS","300","High","Correct","e=0.09 (XL)",0.800490285597978
"1938","b","BS","300","High","Simple","e=0.09 (XL)",0.700414193733548
"1941","b","RS","300","High","Simple","e=0.09 (XL)",0.780706394350219
"1944","b","ILV","300","High","Simple","e=0.09 (XL)",0.742526933028676
"1947","b","SEM","300","High","Simple","e=0.09 (XL)",0.743786799623095
"1950","b","SS","300","High","Simple","e=0.09 (XL)",0.679549991250845
"1953","b","BS","400","High","Correct","e=0.09 (XL)",0.649657121560812
"1956","b","RS","400","High","Correct","e=0.09 (XL)",0.745273801167584
"1959","b","ILV","400","High","Correct","e=0.09 (XL)",0.699590042947387
"1962","b","SEM","400","High","Correct","e=0.09 (XL)",0.700054259317176
"1965","b","SS","400","High","Correct","e=0.09 (XL)",0.800717531736783
"1968","b","BS","400","High","Simple","e=0.09 (XL)",0.700784761890577
"1971","b","RS","400","High","Simple","e=0.09 (XL)",0.781330788603976
"1974","b","ILV","400","High","Simple","e=0.09 (XL)",0.743576540394343
"1977","b","SEM","400","High","Simple","e=0.09 (XL)",0.744279248385641
"1980","b","SS","400","High","Simple","e=0.09 (XL)",0.680721153378902
"1983","b","BS","30","High","Correct","e=0.03 (XL)",0.653599400549479
"1986","b","RS","30","High","Correct","e=0.03 (XL)",0.732995783807089
"1989","b","ILV","30","High","Correct","e=0.03 (XL)",0.684946560965662
"1992","b","SEM","30","High","Correct","e=0.03 (XL)",0.695477445210423
"1995","b","SS","30","High","Correct","e=0.03 (XL)",0.784640182221105
"1998","b","BS","30","High","Simple","e=0.03 (XL)",0.670599251058165
"2001","b","RS","30","High","Simple","e=0.03 (XL)",0.751355438890562
"2004","b","ILV","30","High","Simple","e=0.03 (XL)",0.70648757826305
"2007","b","SEM","30","High","Simple","e=0.03 (XL)",0.713562209619979
"2010","b","SS","30","High","Simple","e=0.03 (XL)",0.664287158251033
"2013","b","BS","60","High","Correct","e=0.03 (XL)",0.65148983745717
"2016","b","RS","60","High","Correct","e=0.03 (XL)",0.736443721973525
"2019","b","ILV","60","High","Correct","e=0.03 (XL)",0.692231045620861
"2022","b","SEM","60","High","Correct","e=0.03 (XL)",0.696232144383727
"2025","b","SS","60","High","Correct","e=0.03 (XL)",0.782255292445269
"2028","b","BS","60","High","Simple","e=0.03 (XL)",0.667617772948533
"2031","b","RS","60","High","Simple","e=0.03 (XL)",0.749888464035301
"2034","b","ILV","60","High","Simple","e=0.03 (XL)",0.707914709409537
"2037","b","SEM","60","High","Simple","e=0.03 (XL)",0.711191208359098
"2040","b","SS","60","High","Simple","e=0.03 (XL)",0.663520187667834
"2043","b","BS","100","High","Correct","e=0.03 (XL)",0.652467708321861
"2046","b","RS","100","High","Correct","e=0.03 (XL)",0.740205811840022
"2049","b","ILV","100","High","Correct","e=0.03 (XL)",0.696146831125102
"2052","b","SEM","100","High","Correct","e=0.03 (XL)",0.698623347839102
"2055","b","SS","100","High","Correct","e=0.03 (XL)",0.780202424541515
"2058","b","BS","100","High","Simple","e=0.03 (XL)",0.66953782015399
"2061","b","RS","100","High","Simple","e=0.03 (XL)",0.753373173563685
"2064","b","ILV","100","High","Simple","e=0.03 (XL)",0.711532908585013
"2067","b","SEM","100","High","Simple","e=0.03 (XL)",0.713854835927303
"2070","b","SS","100","High","Simple","e=0.03 (XL)",0.663829229442545
"2073","b","BS","200","High","Correct","e=0.03 (XL)",0.653756678698836
"2076","b","RS","200","High","Correct","e=0.03 (XL)",0.74333128849052
"2079","b","ILV","200","High","Correct","e=0.03 (XL)",0.699746538951928
"2082","b","SEM","200","High","Correct","e=0.03 (XL)",0.700874699401645
"2085","b","SS","200","High","Correct","e=0.03 (XL)",0.78340191665794
"2088","b","BS","200","High","Simple","e=0.03 (XL)",0.672274792044846
"2091","b","RS","200","High","Simple","e=0.03 (XL)",0.75694952499706
"2094","b","ILV","200","High","Simple","e=0.03 (XL)",0.716143605415608
"2097","b","SEM","200","High","Simple","e=0.03 (XL)",0.717022720554174
"2100","b","SS","200","High","Simple","e=0.03 (XL)",0.666281448925164
"2103","b","BS","300","High","Correct","e=0.03 (XL)",0.65082434377897
"2106","b","RS","300","High","Correct","e=0.03 (XL)",0.740760730427231
"2109","b","ILV","300","High","Correct","e=0.03 (XL)",0.697321103507015
"2112","b","SEM","300","High","Correct","e=0.03 (XL)",0.698072059006783
"2115","b","SS","300","High","Correct","e=0.03 (XL)",0.780701829957194
"2118","b","BS","300","High","Simple","e=0.03 (XL)",0.669640971011482
"2121","b","RS","300","High","Simple","e=0.03 (XL)",0.754523637247584
"2124","b","ILV","300","High","Simple","e=0.03 (XL)",0.713837757366124
"2127","b","SEM","300","High","Simple","e=0.03 (XL)",0.714434509675131
"2130","b","SS","300","High","Simple","e=0.03 (XL)",0.664493447823705
"2133","b","BS","400","High","Correct","e=0.03 (XL)",0.654064631178908
"2136","b","RS","400","High","Correct","e=0.03 (XL)",0.743947910271661
"2139","b","ILV","400","High","Correct","e=0.03 (XL)",0.700689674649505
"2142","b","SEM","400","High","Correct","e=0.03 (XL)",0.701329299548199
"2145","b","SS","400","High","Correct","e=0.03 (XL)",0.782863191416844
"2148","b","BS","400","High","Simple","e=0.03 (XL)",0.672188825579516
"2151","b","RS","400","High","Simple","e=0.03 (XL)",0.756883407806922
"2154","b","ILV","400","High","Simple","e=0.03 (XL)",0.716473052120716
"2157","b","SEM","400","High","Simple","e=0.03 (XL)",0.716919723917889
"2160","b","SS","400","High","Simple","e=0.03 (XL)",0.664648535233827
"2163","b","BS","30","High","Correct","e=0",0.646500363667191
"2166","b","RS","30","High","Correct","e=0",0.726390768124339
"2169","b","ILV","30","High","Correct","e=0",0.682101782399683
"2172","b","SEM","30","High","Correct","e=0",0.68865822373898
"2175","b","SS","30","High","Correct","e=0",0.640400541876725
"2178","b","BS","30","High","Simple","e=0",0.646500363667191
"2181","b","RS","30","High","Simple","e=0",0.726390768124339
"2184","b","ILV","30","High","Simple","e=0",0.682101782399683
"2187","b","SEM","30","High","Simple","e=0",0.68865822373898
"2190","b","SS","30","High","Simple","e=0",0.640400541876725
"2193","b","BS","60","High","Correct","e=0",0.65449179758032
"2196","b","RS","60","High","Correct","e=0",0.738852034765222
"2199","b","ILV","60","High","Correct","e=0",0.695232506732534
"2202","b","SEM","60","High","Correct","e=0",0.698873449477363
"2205","b","SS","60","High","Correct","e=0",0.650279383059173
"2208","b","BS","60","High","Simple","e=0",0.65449179758032
"2211","b","RS","60","High","Simple","e=0",0.738852034765222
"2214","b","ILV","60","High","Simple","e=0",0.695232506732534
"2217","b","SEM","60","High","Simple","e=0",0.698873449477363
"2220","b","SS","60","High","Simple","e=0",0.650279383059173
"2223","b","BS","100","High","Correct","e=0",0.652405447858334
"2226","b","RS","100","High","Correct","e=0",0.737722983986568
"2229","b","ILV","100","High","Correct","e=0",0.694747550727336
"2232","b","SEM","100","High","Correct","e=0",0.697207747940175
"2235","b","SS","100","High","Correct","e=0",0.64768796002272
"2238","b","BS","100","High","Simple","e=0",0.652405447858334
"2241","b","RS","100","High","Simple","e=0",0.737722983986568
"2244","b","ILV","100","High","Simple","e=0",0.694747550727336
"2247","b","SEM","100","High","Simple","e=0",0.697207747940175
"2250","b","SS","100","High","Simple","e=0",0.64768796002272
"2253","b","BS","200","High","Correct","e=0",0.652843316297821
"2256","b","RS","200","High","Correct","e=0",0.739159864343635
"2259","b","ILV","200","High","Correct","e=0",0.697495329267893
"2262","b","SEM","200","High","Correct","e=0",0.698133575032421
"2265","b","SS","200","High","Correct","e=0",0.648289114273945
"2268","b","BS","200","High","Simple","e=0",0.652843316297821
"2271","b","RS","200","High","Simple","e=0",0.739159864343635
"2274","b","ILV","200","High","Simple","e=0",0.697495329267893
"2277","b","SEM","200","High","Simple","e=0",0.698133575032421
"2280","b","SS","200","High","Simple","e=0",0.648289114273945
"2283","b","BS","300","High","Correct","e=0",0.65402795876917
"2286","b","RS","300","High","Correct","e=0",0.740445875914179
"2289","b","ILV","300","High","Correct","e=0",0.698865893995099
"2292","b","SEM","300","High","Correct","e=0",0.699366271827536
"2295","b","SS","300","High","Correct","e=0",0.648091161620284
"2298","b","BS","300","High","Simple","e=0",0.65402795876917
"2301","b","RS","300","High","Simple","e=0",0.740445875914179
"2304","b","ILV","300","High","Simple","e=0",0.698865893995099
"2307","b","SEM","300","High","Simple","e=0",0.699366271827536
"2310","b","SS","300","High","Simple","e=0",0.648091161620284
"2313","b","BS","400","High","Correct","e=0",0.654789171180882
"2316","b","RS","400","High","Correct","e=0",0.741425064148043
"2319","b","ILV","400","High","Correct","e=0",0.699610473346702
"2322","b","SEM","400","High","Correct","e=0",0.700243406499135
"2325","b","SS","400","High","Correct","e=0",0.649570665576419
"2328","b","BS","400","High","Simple","e=0",0.654789171180882
"2331","b","RS","400","High","Simple","e=0",0.741425064148043
"2334","b","ILV","400","High","Simple","e=0",0.699610473346702
"2337","b","SEM","400","High","Simple","e=0",0.700243406499135
"2340","b","SS","400","High","Simple","e=0",0.649570665576419
"2343","b","BS","30","High","Correct","e=0.03 (RC)",0.646869821470152
"2346","b","RS","30","High","Correct","e=0.03 (RC)",0.723385147152878
"2349","b","ILV","30","High","Correct","e=0.03 (RC)",0.677751548648255
