"","PAR","METHOD","NSIZE","COMMUNALITY","SPECIFICATION","MODERROR","est"
"689","c","SS","300","Low","Simple","e=0.03 (RC)",0.0465052738009845
"690","b","SS","300","Low","Simple","e=0.03 (RC)",0.476064414727393
"691","a","BS","400","Low","Correct","e=0.03 (RC)",0.210329656038887
"692","c","BS","400","Low","Correct","e=0.03 (RC)",0.043684062336854
"693","b","BS","400","Low","Correct","e=0.03 (RC)",0.487976370147669
"694","a","RS","400","Low","Correct","e=0.03 (RC)",0.379390021259995
"695","c","RS","400","Low","Correct","e=0.03 (RC)",-0.0455208838808518
"696","b","RS","400","Low","Correct","e=0.03 (RC)",0.845519921390744
"697","a","ILV","400","Low","Correct","e=0.03 (RC)",0.291858812812402
"698","c","ILV","400","Low","Correct","e=0.03 (RC)",-0.000806093524358414
"699","b","ILV","400","Low","Correct","e=0.03 (RC)",0.695870837586791
"700","a","SEM","400","Low","Correct","e=0.03 (RC)",0.295336665315814
"701","c","SEM","400","Low","Correct","e=0.03 (RC)",-0.00289038864031085
"702","b","SEM","400","Low","Correct","e=0.03 (RC)",0.703687780273031
"703","a","SS","400","Low","Correct","e=0.03 (RC)",0.205224126152611
"704","c","SS","400","Low","Correct","e=0.03 (RC)",0.0449754617173315
"705","b","SS","400","Low","Correct","e=0.03 (RC)",0.478811556565499
"706","a","BS","400","Low","Simple","e=0.03 (RC)",0.208077148244259
"707","c","BS","400","Low","Simple","e=0.03 (RC)",0.0440952907978381
"708","b","BS","400","Low","Simple","e=0.03 (RC)",0.483839217442787
"709","a","RS","400","Low","Simple","e=0.03 (RC)",0.343370753176334
"710","c","RS","400","Low","Simple","e=0.03 (RC)",-0.0212989282053508
"711","b","RS","400","Low","Simple","e=0.03 (RC)",0.778830558883031
"712","a","ILV","400","Low","Simple","e=0.03 (RC)",0.273711307477541
"713","c","ILV","400","Low","Simple","e=0.03 (RC)",0.0126802834419301
"714","b","ILV","400","Low","Simple","e=0.03 (RC)",0.647483914109537
"715","a","SEM","400","Low","Simple","e=0.03 (RC)",0.275865890176889
"716","c","SEM","400","Low","Simple","e=0.03 (RC)",0.0116096431797885
"717","b","SEM","400","Low","Simple","e=0.03 (RC)",0.652702125162367
"718","a","SS","400","Low","Simple","e=0.03 (RC)",0.205224126152611
"719","c","SS","400","Low","Simple","e=0.03 (RC)",0.0449754617173315
"720","b","SS","400","Low","Simple","e=0.03 (RC)",0.478811556565499
"721","a","BS","30","Low","Correct","e=0.09 (RC)",0.273639374439707
"722","c","BS","30","Low","Correct","e=0.09 (RC)",0.0436039666370778
"723","b","BS","30","Low","Correct","e=0.09 (RC)",0.53681732136482
"724","a","RS","30","Low","Correct","e=0.09 (RC)",0.398326315501103
"725","c","RS","30","Low","Correct","e=0.09 (RC)",-0.0585224607266832
"726","b","RS","30","Low","Correct","e=0.09 (RC)",0.815084600032651
"727","a","ILV","30","Low","Correct","e=0.09 (RC)",0.280207443622996
"728","c","ILV","30","Low","Correct","e=0.09 (RC)",0.0330071846972277
"729","b","ILV","30","Low","Correct","e=0.09 (RC)",0.56673372973431
"730","a","SEM","30","Low","Correct","e=0.09 (RC)",0.342385886905786
"731","c","SEM","30","Low","Correct","e=0.09 (RC)",-0.00866100738746608
"732","b","SEM","30","Low","Correct","e=0.09 (RC)",0.709583198779985
"733","a","SS","30","Low","Correct","e=0.09 (RC)",0.270396113837233
"734","c","SS","30","Low","Correct","e=0.09 (RC)",0.045464431896948
"735","b","SS","30","Low","Correct","e=0.09 (RC)",0.495306280384462
"736","a","BS","30","Low","Simple","e=0.09 (RC)",0.252343847895302
"737","c","BS","30","Low","Simple","e=0.09 (RC)",0.0474067187752163
"738","b","BS","30","Low","Simple","e=0.09 (RC)",0.477981394912126
"739","a","RS","30","Low","Simple","e=0.09 (RC)",0.330656627597807
"740","c","RS","30","Low","Simple","e=0.09 (RC)",-0.00311379579180665
"741","b","RS","30","Low","Simple","e=0.09 (RC)",0.646839139494793
"742","a","ILV","30","Low","Simple","e=0.09 (RC)",0.279249550707749
"743","c","ILV","30","Low","Simple","e=0.09 (RC)",0.0355635690302695
"744","b","ILV","30","Low","Simple","e=0.09 (RC)",0.538379950176526
"745","a","SEM","30","Low","Simple","e=0.09 (RC)",0.295610229385029
"746","c","SEM","30","Low","Simple","e=0.09 (RC)",0.0260039366320296
"747","b","SEM","30","Low","Simple","e=0.09 (RC)",0.570649728595405
"748","a","SS","30","Low","Simple","e=0.09 (RC)",0.270396113837233
"749","c","SS","30","Low","Simple","e=0.09 (RC)",0.045464431896948
"750","b","SS","30","Low","Simple","e=0.09 (RC)",0.495306280384462
"751","a","BS","60","Low","Correct","e=0.09 (RC)",0.229576338391344
"752","c","BS","60","Low","Correct","e=0.09 (RC)",0.0561402120863278
"753","b","BS","60","Low","Correct","e=0.09 (RC)",0.487750851309625
"754","a","RS","60","Low","Correct","e=0.09 (RC)",0.378880605143314
"755","c","RS","60","Low","Correct","e=0.09 (RC)",-0.0407243096951254
"756","b","RS","60","Low","Correct","e=0.09 (RC)",0.825688436626694
"757","a","ILV","60","Low","Correct","e=0.09 (RC)",0.27872028984566
"758","c","ILV","60","Low","Correct","e=0.09 (RC)",0.0190746152935342
"759","b","ILV","60","Low","Correct","e=0.09 (RC)",0.634298196866506
"760","a","SEM","60","Low","Correct","e=0.09 (RC)",0.307628809410784
"761","c","SEM","60","Low","Correct","e=0.09 (RC)",0.00092080795528021
"762","b","SEM","60","Low","Correct","e=0.09 (RC)",0.703117889023703
"763","a","SS","60","Low","Correct","e=0.09 (RC)",0.21540272096669
"764","c","SS","60","Low","Correct","e=0.09 (RC)",0.057292677906109
"765","b","SS","60","Low","Correct","e=0.09 (RC)",0.460786195371775
"766","a","BS","60","Low","Simple","e=0.09 (RC)",0.20177965244204
"767","c","BS","60","Low","Simple","e=0.09 (RC)",0.055359666206388
"768","b","BS","60","Low","Simple","e=0.09 (RC)",0.443679479071526
"769","a","RS","60","Low","Simple","e=0.09 (RC)",0.279383875325232
"770","c","RS","60","Low","Simple","e=0.09 (RC)",0.0240894528505291
"771","b","RS","60","Low","Simple","e=0.09 (RC)",0.627705884227306
"772","a","ILV","60","Low","Simple","e=0.09 (RC)",0.237911967797281
"773","c","ILV","60","Low","Simple","e=0.09 (RC)",0.0427493570924726
"774","b","ILV","60","Low","Simple","e=0.09 (RC)",0.533429555989491
"775","a","SEM","60","Low","Simple","e=0.09 (RC)",0.241478733038871
"776","c","SEM","60","Low","Simple","e=0.09 (RC)",0.0409759689382628
"777","b","SEM","60","Low","Simple","e=0.09 (RC)",0.543988793831502
"778","a","SS","60","Low","Simple","e=0.09 (RC)",0.21540272096669
"779","c","SS","60","Low","Simple","e=0.09 (RC)",0.057292677906109
"780","b","SS","60","Low","Simple","e=0.09 (RC)",0.460786195371775
"781","a","BS","100","Low","Correct","e=0.09 (RC)",0.209713474825556
"782","c","BS","100","Low","Correct","e=0.09 (RC)",0.0511353185941599
"783","b","BS","100","Low","Correct","e=0.09 (RC)",0.471280591017339
"784","a","RS","100","Low","Correct","e=0.09 (RC)",0.37400248037834
"785","c","RS","100","Low","Correct","e=0.09 (RC)",-0.0414478192084764
"786","b","RS","100","Low","Correct","e=0.09 (RC)",0.839450739374265
"787","a","ILV","100","Low","Correct","e=0.09 (RC)",0.276475617187912
"788","c","ILV","100","Low","Correct","e=0.09 (RC)",0.0127161414792698
"789","b","ILV","100","Low","Correct","e=0.09 (RC)",0.655232242716365
"790","a","SEM","100","Low","Correct","e=0.09 (RC)",0.294317722079496
"791","c","SEM","100","Low","Correct","e=0.09 (RC)",8.95561825185894e-05
"792","b","SEM","100","Low","Correct","e=0.09 (RC)",0.701164060637048
"793","a","SS","100","Low","Correct","e=0.09 (RC)",0.19635026324505
"794","c","SS","100","Low","Correct","e=0.09 (RC)",0.0529497539960025
"795","b","SS","100","Low","Correct","e=0.09 (RC)",0.454320512884063
"796","a","BS","100","Low","Simple","e=0.09 (RC)",0.18880435830707
"797","c","BS","100","Low","Simple","e=0.09 (RC)",0.0535932677141818
"798","b","BS","100","Low","Simple","e=0.09 (RC)",0.433565650304786
"799","a","RS","100","Low","Simple","e=0.09 (RC)",0.269530513727704
"800","c","RS","100","Low","Simple","e=0.09 (RC)",0.0245226431152837
"801","b","RS","100","Low","Simple","e=0.09 (RC)",0.629936653674869
"802","a","ILV","100","Low","Simple","e=0.09 (RC)",0.225632164472461
"803","c","ILV","100","Low","Simple","e=0.09 (RC)",0.041902817588208
"804","b","ILV","100","Low","Simple","e=0.09 (RC)",0.530097454172627
"805","a","SEM","100","Low","Simple","e=0.09 (RC)",0.229642589577546
"806","c","SEM","100","Low","Simple","e=0.09 (RC)",0.0404294483127833
"807","b","SEM","100","Low","Simple","e=0.09 (RC)",0.538813382219333
"808","a","SS","100","Low","Simple","e=0.09 (RC)",0.19635026324505
"809","c","SS","100","Low","Simple","e=0.09 (RC)",0.0529497539960025
"810","b","SS","100","Low","Simple","e=0.09 (RC)",0.454320512884063
"811","a","BS","200","Low","Correct","e=0.09 (RC)",0.203751930150587
"812","c","BS","200","Low","Correct","e=0.09 (RC)",0.046471177702355
"813","b","BS","200","Low","Correct","e=0.09 (RC)",0.46768820288015
"814","a","RS","200","Low","Correct","e=0.09 (RC)",0.38525036542032
"815","c","RS","200","Low","Correct","e=0.09 (RC)",-0.0488084815662149
"816","b","RS","200","Low","Correct","e=0.09 (RC)",0.852041990708511
"817","a","ILV","200","Low","Correct","e=0.09 (RC)",0.285958283475799
"818","c","ILV","200","Low","Correct","e=0.09 (RC)",0.00143087160710969
"819","b","ILV","200","Low","Correct","e=0.09 (RC)",0.684173039831931
"820","a","SEM","200","Low","Correct","e=0.09 (RC)",0.295748452261506
"821","c","SEM","200","Low","Correct","e=0.09 (RC)",-0.00430242674380883
"822","b","SEM","200","Low","Correct","e=0.09 (RC)",0.705007333891728
"823","a","SS","200","Low","Correct","e=0.09 (RC)",0.196598086027972
"824","c","SS","200","Low","Correct","e=0.09 (RC)",0.0479511706185164
"825","b","SS","200","Low","Correct","e=0.09 (RC)",0.45430140271532
"826","a","BS","200","Low","Simple","e=0.09 (RC)",0.189827680100575
"827","c","BS","200","Low","Simple","e=0.09 (RC)",0.0498673451330127
"828","b","BS","200","Low","Simple","e=0.09 (RC)",0.439616036575061
"829","a","RS","200","Low","Simple","e=0.09 (RC)",0.278428693209242
"830","c","RS","200","Low","Simple","e=0.09 (RC)",0.0164841241611938
"831","b","RS","200","Low","Simple","e=0.09 (RC)",0.651652405020053
"832","a","ILV","200","Low","Simple","e=0.09 (RC)",0.232194892634242
"833","c","ILV","200","Low","Simple","e=0.09 (RC)",0.0353607149805755
"834","b","ILV","200","Low","Simple","e=0.09 (RC)",0.547663245075926
"835","a","SEM","200","Low","Simple","e=0.09 (RC)",0.234224459790998
"836","c","SEM","200","Low","Simple","e=0.09 (RC)",0.0343162822078128
"837","b","SEM","200","Low","Simple","e=0.09 (RC)",0.554055683138482
"838","a","SS","200","Low","Simple","e=0.09 (RC)",0.196598086027972
"839","c","SS","200","Low","Simple","e=0.09 (RC)",0.0479511706185164
"840","b","SS","200","Low","Simple","e=0.09 (RC)",0.45430140271532
"841","a","BS","300","Low","Correct","e=0.09 (RC)",0.204967784832019
"842","c","BS","300","Low","Correct","e=0.09 (RC)",0.0466617108527896
"843","b","BS","300","Low","Correct","e=0.09 (RC)",0.464195218747917
"844","a","RS","300","Low","Correct","e=0.09 (RC)",0.394454005948157
"845","c","RS","300","Low","Correct","e=0.09 (RC)",-0.0501939728910064
"846","b","RS","300","Low","Correct","e=0.09 (RC)",0.852152849462091
"847","a","ILV","300","Low","Correct","e=0.09 (RC)",0.293537390516449
"848","c","ILV","300","Low","Correct","e=0.09 (RC)",-0.000221836940231712
"849","b","ILV","300","Low","Correct","e=0.09 (RC)",0.689124440227097
"850","a","SEM","300","Low","Correct","e=0.09 (RC)",0.300536286000708
"851","c","SEM","300","Low","Correct","e=0.09 (RC)",-0.00407592356592473
"852","b","SEM","300","Low","Correct","e=0.09 (RC)",0.702105607803698
"853","a","SS","300","Low","Correct","e=0.09 (RC)",0.199625880252751
"854","c","SS","300","Low","Correct","e=0.09 (RC)",0.0476575668787541
"855","b","SS","300","Low","Correct","e=0.09 (RC)",0.453397574397163
"856","a","BS","300","Low","Simple","e=0.09 (RC)",0.192262096200666
"857","c","BS","300","Low","Simple","e=0.09 (RC)",0.0482683953931504
"858","b","BS","300","Low","Simple","e=0.09 (RC)",0.440776944650902
"859","a","RS","300","Low","Simple","e=0.09 (RC)",0.285543928839386
"860","c","RS","300","Low","Simple","e=0.09 (RC)",0.0128245894192695
"861","b","RS","300","Low","Simple","e=0.09 (RC)",0.657615170415122
"862","a","ILV","300","Low","Simple","e=0.09 (RC)",0.237566909141288
"863","c","ILV","300","Low","Simple","e=0.09 (RC)",0.0324566476156007
"864","b","ILV","300","Low","Simple","e=0.09 (RC)",0.553407917735295
"865","a","SEM","300","Low","Simple","e=0.09 (RC)",0.239034602554557
"866","c","SEM","300","Low","Simple","e=0.09 (RC)",0.0317225522216248
"867","b","SEM","300","Low","Simple","e=0.09 (RC)",0.558132907929841
"868","a","SS","300","Low","Simple","e=0.09 (RC)",0.199625880252751
"869","c","SS","300","Low","Simple","e=0.09 (RC)",0.0476575668787541
"870","b","SS","300","Low","Simple","e=0.09 (RC)",0.453397574397163
"871","a","BS","400","Low","Correct","e=0.09 (RC)",0.204052074471025
"872","c","BS","400","Low","Correct","e=0.09 (RC)",0.0467939518395786
"873","b","BS","400","Low","Correct","e=0.09 (RC)",0.463247492471205
"874","a","RS","400","Low","Correct","e=0.09 (RC)",0.395895519838221
"875","c","RS","400","Low","Correct","e=0.09 (RC)",-0.0498968380933377
"876","b","RS","400","Low","Correct","e=0.09 (RC)",0.853546487343624
"877","a","ILV","400","Low","Correct","e=0.09 (RC)",0.295842370280989
"878","c","ILV","400","Low","Correct","e=0.09 (RC)",-0.00135732130963147
"879","b","ILV","400","Low","Correct","e=0.09 (RC)",0.693612550165635
"880","a","SEM","400","Low","Correct","e=0.09 (RC)",0.300511410544316
"881","c","SEM","400","Low","Correct","e=0.09 (RC)",-0.00351738848977248
"882","b","SEM","400","Low","Correct","e=0.09 (RC)",0.70209614793933
"883","a","SS","400","Low","Correct","e=0.09 (RC)",0.199422541625142
"884","c","SS","400","Low","Correct","e=0.09 (RC)",0.0470618399366093
"885","b","SS","400","Low","Correct","e=0.09 (RC)",0.454423162546177
"886","a","BS","400","Low","Simple","e=0.09 (RC)",0.193516744806229
"887","c","BS","400","Low","Simple","e=0.09 (RC)",0.0477731585527528
"888","b","BS","400","Low","Simple","e=0.09 (RC)",0.441766490906335
"889","a","RS","400","Low","Simple","e=0.09 (RC)",0.288926404917137
"890","c","RS","400","Low","Simple","e=0.09 (RC)",0.0109546012687714
"891","b","RS","400","Low","Simple","e=0.09 (RC)",0.662637351925026
"892","a","ILV","400","Low","Simple","e=0.09 (RC)",0.240081105500762
"893","c","ILV","400","Low","Simple","e=0.09 (RC)",0.0316213353931307
"894","b","ILV","400","Low","Simple","e=0.09 (RC)",0.557179007027684
"895","a","SEM","400","Low","Simple","e=0.09 (RC)",0.241346319167571
"896","c","SEM","400","Low","Simple","e=0.09 (RC)",0.0305603700104941
"897","b","SEM","400","Low","Simple","e=0.09 (RC)",0.561340902413836
"898","a","SS","400","Low","Simple","e=0.09 (RC)",0.199422541625142
"899","c","SS","400","Low","Simple","e=0.09 (RC)",0.0470618399366093
"900","b","SS","400","Low","Simple","e=0.09 (RC)",0.454423162546177
"901","a","BS","30","Wide","Correct","e=0.09 (XL)",0.257885443569669
"902","c","BS","30","Wide","Correct","e=0.09 (XL)",0.0219122090747456
"903","b","BS","30","Wide","Correct","e=0.09 (XL)",0.595475130878042
"904","a","RS","30","Wide","Correct","e=0.09 (XL)",0.322369045353528
"905","c","RS","30","Wide","Correct","e=0.09 (XL)",-0.00838664532101934
"906","b","RS","30","Wide","Correct","e=0.09 (XL)",0.713941387731368
"907","a","ILV","30","Wide","Correct","e=0.09 (XL)",0.300866166058954
"908","c","ILV","30","Wide","Correct","e=0.09 (XL)",0.0213413291113581
"909","b","ILV","30","Wide","Correct","e=0.09 (XL)",0.670196800946926
"910","a","SEM","30","Wide","Correct","e=0.09 (XL)",0.294145040989955
"911","c","SEM","30","Wide","Correct","e=0.09 (XL)",0.0071557492244829
"912","b","SEM","30","Wide","Correct","e=0.09 (XL)",0.66447808367626
"913","a","SS","30","Wide","Correct","e=0.09 (XL)",0.688922719299514
"914","c","SS","30","Wide","Correct","e=0.09 (XL)",0.118053056801893
"915","b","SS","30","Wide","Correct","e=0.09 (XL)",0.738839480768265
"916","a","BS","30","Wide","Simple","e=0.09 (XL)",0.424638997982785
"917","c","BS","30","Wide","Simple","e=0.09 (XL)",0.171468117711586
"918","b","BS","30","Wide","Simple","e=0.09 (XL)",0.6340288940985
"919","a","RS","30","Wide","Simple","e=0.09 (XL)",0.500627216950135
"920","c","RS","30","Wide","Simple","e=0.09 (XL)",0.144283239658278
"921","b","RS","30","Wide","Simple","e=0.09 (XL)",0.735488744719157
"922","a","ILV","30","Wide","Simple","e=0.09 (XL)",0.467750380852491
"923","c","ILV","30","Wide","Simple","e=0.09 (XL)",0.168596491852676
"924","b","ILV","30","Wide","Simple","e=0.09 (XL)",0.71115896547956
"925","a","SEM","30","Wide","Simple","e=0.09 (XL)",0.468924957096056
"926","c","SEM","30","Wide","Simple","e=0.09 (XL)",0.160460633152713
"927","b","SEM","30","Wide","Simple","e=0.09 (XL)",0.708140869917336
"928","a","SS","30","Wide","Simple","e=0.09 (XL)",0.418568071230102
"929","c","SS","30","Wide","Simple","e=0.09 (XL)",0.193053025592854
"930","b","SS","30","Wide","Simple","e=0.09 (XL)",0.621097383428175
"931","a","BS","60","Wide","Correct","e=0.09 (XL)",0.256291383267196
"932","c","BS","60","Wide","Correct","e=0.09 (XL)",0.0163396912231454
"933","b","BS","60","Wide","Correct","e=0.09 (XL)",0.617769856302178
"934","a","RS","60","Wide","Correct","e=0.09 (XL)",0.329759732600621
"935","c","RS","60","Wide","Correct","e=0.09 (XL)",-0.015977602522666
"936","b","RS","60","Wide","Correct","e=0.09 (XL)",0.75874765955092
"937","a","ILV","60","Wide","Correct","e=0.09 (XL)",0.293865478460663
"938","c","ILV","60","Wide","Correct","e=0.09 (XL)",0.00625217051628084
"939","b","ILV","60","Wide","Correct","e=0.09 (XL)",0.68726724019225
"940","a","SEM","60","Wide","Correct","e=0.09 (XL)",0.293316778013384
"941","c","SEM","60","Wide","Correct","e=0.09 (XL)",0.000134056737533493
"942","b","SEM","60","Wide","Correct","e=0.09 (XL)",0.69457499893046
"943","a","SS","60","Wide","Correct","e=0.09 (XL)",0.689760714431019
"944","c","SS","60","Wide","Correct","e=0.09 (XL)",0.111247167775675
"945","b","SS","60","Wide","Correct","e=0.09 (XL)",0.746112242042322
"946","a","BS","60","Wide","Simple","e=0.09 (XL)",0.435029382082808
"947","c","BS","60","Wide","Simple","e=0.09 (XL)",0.174275983721994
"948","b","BS","60","Wide","Simple","e=0.09 (XL)",0.67515388292178
"949","a","RS","60","Wide","Simple","e=0.09 (XL)",0.525478815029067
"950","c","RS","60","Wide","Simple","e=0.09 (XL)",0.149341544885038
"951","b","RS","60","Wide","Simple","e=0.09 (XL)",0.784789175908596
"952","a","ILV","60","Wide","Simple","e=0.09 (XL)",0.474504665482654
"953","c","ILV","60","Wide","Simple","e=0.09 (XL)",0.161187088237173
"954","b","ILV","60","Wide","Simple","e=0.09 (XL)",0.731956848299419
"955","a","SEM","60","Wide","Simple","e=0.09 (XL)",0.480368436124638
"956","c","SEM","60","Wide","Simple","e=0.09 (XL)",0.161424652610457
"957","b","SEM","60","Wide","Simple","e=0.09 (XL)",0.74031665156907
"958","a","SS","60","Wide","Simple","e=0.09 (XL)",0.414437527901423
"959","c","SS","60","Wide","Simple","e=0.09 (XL)",0.19040825905489
"960","b","SS","60","Wide","Simple","e=0.09 (XL)",0.623904105266509
"961","a","BS","100","Wide","Correct","e=0.09 (XL)",0.262007694426077
"962","c","BS","100","Wide","Correct","e=0.09 (XL)",0.0205453962094832
"963","b","BS","100","Wide","Correct","e=0.09 (XL)",0.61761236522984
"964","a","RS","100","Wide","Correct","e=0.09 (XL)",0.341210707255216
"965","c","RS","100","Wide","Correct","e=0.09 (XL)",-0.0141939451092269
"966","b","RS","100","Wide","Correct","e=0.09 (XL)",0.765500720575064
"967","a","ILV","100","Wide","Correct","e=0.09 (XL)",0.301383928535871
"968","c","ILV","100","Wide","Correct","e=0.09 (XL)",0.00689496614249987
"969","b","ILV","100","Wide","Correct","e=0.09 (XL)",0.693957061315561
"970","a","SEM","100","Wide","Correct","e=0.09 (XL)",0.301832295639992
"971","c","SEM","100","Wide","Correct","e=0.09 (XL)",0.0031273551664255
"972","b","SEM","100","Wide","Correct","e=0.09 (XL)",0.698212409447762
"973","a","SS","100","Wide","Correct","e=0.09 (XL)",0.695391903192748
"974","c","SS","100","Wide","Correct","e=0.09 (XL)",0.115403664083918
"975","b","SS","100","Wide","Correct","e=0.09 (XL)",0.741327353489067
"976","a","BS","100","Wide","Simple","e=0.09 (XL)",0.443803481971146
"977","c","BS","100","Wide","Simple","e=0.09 (XL)",0.175365325240185
"978","b","BS","100","Wide","Simple","e=0.09 (XL)",0.67817747773306
"979","a","RS","100","Wide","Simple","e=0.09 (XL)",0.541213890361518
"980","c","RS","100","Wide","Simple","e=0.09 (XL)",0.149533788246785
"981","b","RS","100","Wide","Simple","e=0.09 (XL)",0.790780768216148
"982","a","ILV","100","Wide","Simple","e=0.09 (XL)",0.488010455147036
"983","c","ILV","100","Wide","Simple","e=0.09 (XL)",0.161643743828404
"984","b","ILV","100","Wide","Simple","e=0.09 (XL)",0.738787073506927
"985","a","SEM","100","Wide","Simple","e=0.09 (XL)",0.492506578817356
"986","c","SEM","100","Wide","Simple","e=0.09 (XL)",0.161703807975401
"987","b","SEM","100","Wide","Simple","e=0.09 (XL)",0.744289698733582
"988","a","SS","100","Wide","Simple","e=0.09 (XL)",0.421996003537264
"989","c","SS","100","Wide","Simple","e=0.09 (XL)",0.190566366281051
"990","b","SS","100","Wide","Simple","e=0.09 (XL)",0.623309220978992
"991","a","BS","200","Wide","Correct","e=0.09 (XL)",0.256208690994199
"992","c","BS","200","Wide","Correct","e=0.09 (XL)",0.0191720682174719
"993","b","BS","200","Wide","Correct","e=0.09 (XL)",0.614633273515034
"994","a","RS","200","Wide","Correct","e=0.09 (XL)",0.337110100469106
"995","c","RS","200","Wide","Correct","e=0.09 (XL)",-0.0154393436586301
"996","b","RS","200","Wide","Correct","e=0.09 (XL)",0.766124546390005
"997","a","ILV","200","Wide","Correct","e=0.09 (XL)",0.296835793383281
"998","c","ILV","200","Wide","Correct","e=0.09 (XL)",0.00358627840569788
"999","b","ILV","200","Wide","Correct","e=0.09 (XL)",0.694858996773982
"1000","a","SEM","200","Wide","Correct","e=0.09 (XL)",0.296799666801739
"1001","c","SEM","200","Wide","Correct","e=0.09 (XL)",0.00190391387259459
"1002","b","SEM","200","Wide","Correct","e=0.09 (XL)",0.69707383307361
"1003","a","SS","200","Wide","Correct","e=0.09 (XL)",0.692849195662919
"1004","c","SS","200","Wide","Correct","e=0.09 (XL)",0.112585643372799
"1005","b","SS","200","Wide","Correct","e=0.09 (XL)",0.743534291791185
"1006","a","BS","200","Wide","Simple","e=0.09 (XL)",0.439206355994727
"1007","c","BS","200","Wide","Simple","e=0.09 (XL)",0.174317596573577
"1008","b","BS","200","Wide","Simple","e=0.09 (XL)",0.678881759287044
"1009","a","RS","200","Wide","Simple","e=0.09 (XL)",0.540491304699222
"1010","c","RS","200","Wide","Simple","e=0.09 (XL)",0.150370379185834
"1011","b","RS","200","Wide","Simple","e=0.09 (XL)",0.791673607955946
"1012","a","ILV","200","Wide","Simple","e=0.09 (XL)",0.487042097547814
"1013","c","ILV","200","Wide","Simple","e=0.09 (XL)",0.162260706518706
"1014","b","ILV","200","Wide","Simple","e=0.09 (XL)",0.741943193077393
"1015","a","SEM","200","Wide","Simple","e=0.09 (XL)",0.489639577265494
"1016","c","SEM","200","Wide","Simple","e=0.09 (XL)",0.161782794404851
"1017","b","SEM","200","Wide","Simple","e=0.09 (XL)",0.745002347920041
"1018","a","SS","200","Wide","Simple","e=0.09 (XL)",0.417636131212238
"1019","c","SS","200","Wide","Simple","e=0.09 (XL)",0.190262622649178
"1020","b","SS","200","Wide","Simple","e=0.09 (XL)",0.621361716738314
"1021","a","BS","300","Wide","Correct","e=0.09 (XL)",0.260268075014128
"1022","c","BS","300","Wide","Correct","e=0.09 (XL)",0.0182244694537975
"1023","b","BS","300","Wide","Correct","e=0.09 (XL)",0.615897284423264
"1024","a","RS","300","Wide","Correct","e=0.09 (XL)",0.342662319606218
"1025","c","RS","300","Wide","Correct","e=0.09 (XL)",-0.0180296014472423
"1026","b","RS","300","Wide","Correct","e=0.09 (XL)",0.769797017142665
"1027","a","ILV","300","Wide","Correct","e=0.09 (XL)",0.301135648123113
"1028","c","ILV","300","Wide","Correct","e=0.09 (XL)",0.00150164802389154
"1029","b","ILV","300","Wide","Correct","e=0.09 (XL)",0.698230271765299
"1030","a","SEM","300","Wide","Correct","e=0.09 (XL)",0.301625877116496
"1031","c","SEM","300","Wide","Correct","e=0.09 (XL)",0.000123843769034053
"1032","b","SEM","300","Wide","Correct","e=0.09 (XL)",0.699627755251784
"1033","a","SS","300","Wide","Correct","e=0.09 (XL)",0.693629398931303
"1034","c","SS","300","Wide","Correct","e=0.09 (XL)",0.112106821210337
"1035","b","SS","300","Wide","Correct","e=0.09 (XL)",0.743869617848634
"1036","a","BS","300","Wide","Simple","e=0.09 (XL)",0.441437517170051
"1037","c","BS","300","Wide","Simple","e=0.09 (XL)",0.173022202013265
"1038","b","BS","300","Wide","Simple","e=0.09 (XL)",0.680644359302011
"1039","a","RS","300","Wide","Simple","e=0.09 (XL)",0.544066595693289
"1040","c","RS","300","Wide","Simple","e=0.09 (XL)",0.148184469660477
"1041","b","RS","300","Wide","Simple","e=0.09 (XL)",0.794862713929564
"1042","a","ILV","300","Wide","Simple","e=0.09 (XL)",0.490732426844615
"1043","c","ILV","300","Wide","Simple","e=0.09 (XL)",0.160401231429911
"1044","b","ILV","300","Wide","Simple","e=0.09 (XL)",0.745262212058861
"1045","a","SEM","300","Wide","Simple","e=0.09 (XL)",0.492516530315999
"1046","c","SEM","300","Wide","Simple","e=0.09 (XL)",0.159994838092084
"1047","b","SEM","300","Wide","Simple","e=0.09 (XL)",0.747615037328796
"1048","a","SS","300","Wide","Simple","e=0.09 (XL)",0.419755167513341
"1049","c","SS","300","Wide","Simple","e=0.09 (XL)",0.19022535397334
"1050","b","SS","300","Wide","Simple","e=0.09 (XL)",0.622527513357928
"1051","a","BS","400","Wide","Correct","e=0.09 (XL)",0.259060003367106
"1052","c","BS","400","Wide","Correct","e=0.09 (XL)",0.0175644520168899
"1053","b","BS","400","Wide","Correct","e=0.09 (XL)",0.615716459136369
"1054","a","RS","400","Wide","Correct","e=0.09 (XL)",0.341132754613019
"1055","c","RS","400","Wide","Correct","e=0.09 (XL)",-0.0184460654713873
"1056","b","RS","400","Wide","Correct","e=0.09 (XL)",0.769960731527043
"1057","a","ILV","400","Wide","Correct","e=0.09 (XL)",0.300271819934718
"1058","c","ILV","400","Wide","Correct","e=0.09 (XL)",0.000361901569648518
"1059","b","ILV","400","Wide","Correct","e=0.09 (XL)",0.698544411628908
"1060","a","SEM","400","Wide","Correct","e=0.09 (XL)",0.300236000884008
"1061","c","SEM","400","Wide","Correct","e=0.09 (XL)",-0.000404437546417446
"1062","b","SEM","400","Wide","Correct","e=0.09 (XL)",0.699609090005074
